batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
87,327e36883b2f070f,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:4:tpl:3,train_pending_review,,,,,TBK m.4 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.4] Başlık: 2. Süresiz öneri / Kabul için süre belirlenmeksizin hazır olan bir kişiye
yapılan öneri hemen kabul edilmezse; öneren, önerisiyle bağlılıktan kurtulur. Telefon, bilgisayar gibi iletişim sağlayabilen araçlarla doğrudan iletişim sırasında yapılan öneri, hazır olanlar arasında yapılmış sayılır. b. Hazır olmayanlar arasında","Özet: ""yapılan öneri hemen kabul edilmezse; öneren, önerisiyle bağlılıktan kurtulur. Telefon, bilgisayar gibi iletişim sağlayabilen araçlarla doğrudan iletişim sırasında yapılan öneri, hazır olanlar arasında yapılmış sayılır."" [Kaynak: TBK m.4]",REVISE,,"Özet: ""Kabul için süre belirlenmeksizin hazır olan bir kişiye yapılan öneri hemen kabul edilmezse; öneren, önerisiyle bağlılıktan kurtulur. Telefon, bilgisayar gibi iletişim sağlayabilen araçlarla doğrudan iletişim sırasında yapılan öneri, hazır olanlar arasında yapılmış sayılır."" [Kaynak: TBK m.4]",
88,32e49191965b1ccf,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:521:tpl:1,train_pending_review,,,,,TBK m.521'e göre temel kural nedir?,"[Kaynak: TBK m.521] Başlık: I. Hak etme zamanı / Simsar, ancak yaptığı faaliyet sonucunda sözleşme
kurulursa ücrete hak kazanır. Simsarın faaliyeti sonucunda kurulan sözleşme geciktirici koşula bağlanmışsa ücret, koşulun gerçekleşmesi hâlinde ödenir. Simsarlık sözleşmesinde simsarın yapacağı giderlerin kendisine ödeneceği kararlaştırılmışsa, simsarın faaliyeti sözleşmenin kurulmasıyla sonuçlanmamış olsa bile giderleri ödenir.","TBK m.521 metnine göre: ""kurulursa ücrete hak kazanır. Simsarın faaliyeti sonucunda kurulan sözleşme geciktirici koşula bağlanmışsa ücret, koşulun gerçekleşmesi hâlinde ödenir."" [Kaynak: TBK m.521]",REVISE,,"TBK m.521 metnine göre: ""Simsar, ancak yaptığı faaliyet sonucunda sözleşme kurulursa ücrete hak kazanır. Simsarın faaliyeti sonucunda kurulan sözleşme geciktirici koşula bağlanmışsa ücret, koşulun gerçekleşmesi hâlinde ödenir. Simsarlık sözleşmesinde simsarın yapacağı giderlerin kendisine ödeneceği kararlaştırılmışsa, simsarın faaliyeti sözleşmenin kurulmasıyla sonuçlanmamış olsa bile giderleri ödenir."" [Kaynak: TBK m.521]",
89,32e579e2f5f650eb,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:603:tpl:3,train_pending_review,,,,,TBK m.603 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.603] Başlık: E. Uygulama alanı / Kefaletin şekline, kefil olma ehliyetine ve eşin
rızasına ilişkin hükümler, gerçek kişilerce, kişisel güvence verilmesine ilişkin olarak başka ad altında yapılan diğer sözleşmelere de uygulanır. ONALTINCI BÖLÜM Kumar ve Bahis","Özet: ""rızasına ilişkin hükümler, gerçek kişilerce, kişisel güvence verilmesine ilişkin olarak başka ad altında yapılan diğer sözleşmelere de uygulanır."" [Kaynak: TBK m.603]",REVISE,,"Özet: ""Kefaletin şekline, kefil olma ehliyetine ve eşin rızasına ilişkin hükümler, gerçek kişilerce, kişisel güvence verilmesine ilişkin olarak başka ad altında yapılan diğer sözleşmelere de uygulanır."" [Kaynak: TBK m.603]",
90,330422f801dd9383,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:536:tpl:4,train_pending_review,,,,,TBK m.536 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.536] Başlık: 4. Veresiye satma ve / Komisyoncu, vekâlet verenin izni olmaksızın malı
veresiye satar veya malı teslim almadan bedelini öderse, bundan doğan zarara katlanmak zorundadır. Ancak, vekâlet veren yasaklamadıkça, malı satış yerindeki ticari teamüle göre veresiye de satabilir.","Doğrudan metin dayanağı: ""veresiye satar veya malı teslim almadan bedelini öderse, bundan doğan zarara katlanmak zorundadır."" [Kaynak: TBK m.536]",REVISE,,"Doğrudan metin dayanağı: ""Komisyoncu, vekâlet verenin izni olmaksızın malı veresiye satar veya malı teslim almadan bedelini öderse, bundan doğan zarara katlanmak zorundadır. Ancak, vekâlet veren yasaklamadıkça, malı satış yerindeki ticari teamüle göre veresiye de satabilir."" [Kaynak: TBK m.536]",
91,333a906a158eed9c,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:269:tpl:4,train_pending_review,,,,,TBK m.269 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.269] Başlık: 3. Sözleşmenin sona / Ödeme süresi bir yıldan daha uzun veya belirsiz olan
sözleşmelerde alıcı, malın devrine kadar her zaman sözleşmeden cayabilir. Sözleşmeden cayma hâlinde alıcı tarafından ödenmesi öngörülen cayma parası, durumun özelliğine ve sözleşmenin kurulması ile cayma arasında geçen süreye bakılarak belirlenir. Ancak, bu miktar satıcının toplam alacağının yüzde ikisinden az ve yüzde beşinden fazla olamaz. Alıcı, yapmış olduğu ödemelerin cayma parasını aşan kısmının, getirileri ile birlikte kendisine geri verilmesini isteyebilir. Alıcının ölmesi veya kazanç elde etmekten sürekli olarak yoksun kalması sebebiyle ön ödemeleri yapamayacak duruma düşmesi ya da sözleşmenin yerine olağan koşullarla yapılacak bir taksitle satış sözleşmesinin konulmasına ilişkin önerisinin satıcı tarafından kabul edilmemesi yüzünden sözleşmeden cayılmış olursa, cayma parası istenemez. b. Sözleşmenin süresi","Doğrudan metin dayanağı: ""sözleşmelerde alıcı, malın devrine kadar her zaman sözleşmeden cayabilir. Sözleşmeden cayma hâlinde alıcı tarafından ödenmesi öngörülen cayma parası, durumun özelliğine ve sözleşmenin kurulması ile cayma arasında geçen süreye bakılarak belirlenir."" [Kaynak: TBK m.269]",REVISE,,"Doğrudan metin dayanağı: ""Ödeme süresi bir yıldan daha uzun veya belirsiz olan sözleşmelerde alıcı, malın devrine kadar her zaman sözleşmeden cayabilir. Sözleşmeden cayma hâlinde alıcı tarafından ödenmesi öngörülen cayma parası, durumun özelliğine ve sözleşmenin kurulması ile cayma arasında geçen süreye bakılarak belirlenir. Ancak, bu miktar satıcının toplam alacağının yüzde ikisinden az ve yüzde beşinden fazla olamaz. Alıcı, yapmış olduğu ödemelerin cayma parasını aşan kısmının, getirileri ile birlikte kendisine geri verilmesini isteyebilir. Alıcının ölmesi veya kazanç elde etmekten sürekli olarak yoksun kalması sebebiyle ön ödemeleri yapamayacak duruma düşmesi ya da sözleşmenin yerine olağan koşullarla yapılacak bir taksitle satış sözleşmesinin konulmasına ilişkin önerisinin satıcı tarafından kabul edilmemesi yüzünden sözleşmeden cayılmış olursa, cayma parası istenemez."" [Kaynak: TBK m.269]",
92,3344cd98ca931e12,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:294:tpl:2,train_pending_review,,,,,TBK m.294 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.294] Başlık: D. Bağışlayanın / Bağışlayan, bağışlamadan
doğan zarardan bu zarara ağır kusuruyla sebep olmadıkça, bağışlanana karşı sorumlu değildir. Bağışlayan, bağışlanılan şey veya alacak hakkında ayrıca garanti sözü vermişse, bununla sorumlu olur. E. Bağışlamanın ortadan kalkması","Madde metni şu kuralı içerir: ""doğan zarardan bu zarara ağır kusuruyla sebep olmadıkça, bağışlanana karşı sorumlu değildir."" [Kaynak: TBK m.294]",REVISE,,"Madde metni şu kuralı içerir: ""Bağışlayan, bağışlamadan doğan zarardan bu zarara ağır kusuruyla sebep olmadıkça, bağışlanana karşı sorumlu değildir. Bağışlayan, bağışlanılan şey veya alacak hakkında ayrıca garanti sözü vermişse, bununla sorumlu olur."" [Kaynak: TBK m.294]",
93,3357121aa175f708,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:199:tpl:4,train_pending_review,,,,,TBK m.199 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.199] Başlık: II. Savunmalar / Üstlenilen borca ilişkin savunmaları ileri sürme
hakkı, yeni borçluya geçer. Dış üstlenme sözleşmesinden aksi anlaşılmadıkça yeni borçlu, alacaklıya karşı önceki borçlunun ileri sürebileceği kişisel savunmalarda bulunamaz. Yeni borçlu, iç üstlenme sözleşmesinden kaynaklanan savunmaları alacaklıya karşı ileri süremez.","Doğrudan metin dayanağı: ""hakkı, yeni borçluya geçer. Dış üstlenme sözleşmesinden aksi anlaşılmadıkça yeni borçlu, alacaklıya karşı önceki borçlunun ileri sürebileceği kişisel savunmalarda bulunamaz."" [Kaynak: TBK m.199]",REVISE,,"Doğrudan metin dayanağı: ""Üstlenilen borca ilişkin savunmaları ileri sürme hakkı, yeni borçluya geçer. Dış üstlenme sözleşmesinden aksi anlaşılmadıkça yeni borçlu, alacaklıya karşı önceki borçlunun ileri sürebileceği kişisel savunmalarda bulunamaz. Yeni borçlu, iç üstlenme sözleşmesinden kaynaklanan savunmaları alacaklıya karşı ileri süremez."" [Kaynak: TBK m.199]",
94,3377bd6f3632c13c,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:432:tpl:3,train_pending_review,,,,,TBK m.432 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.432] Başlık: 2. Fesih bildirim süresi / Belirsiz süreli hizmet sözleşmelerinin feshinden önce,
durumun diğer tarafa bildirilmesi gerekir. Hizmet sözleşmesi; bildirimin diğer tarafa ulaşmasından başlayarak, hizmet süresi bir yıla kadar sürmüş olan işçi için iki hafta sonra; bir yıldan beş yıla kadar sürmüş işçi için dört hafta ve beş yıldan fazla sürmüş işçi için altı hafta sonra sona erer. Bu süreler kısaltılamaz; ancak sözleşmeyle artırılabilir. İşveren, fesih bildirim süresine ait ücreti peşin vermek suretiyle hizmet sözleşmesini feshedebilir. Fesih bildirim sürelerinin, her iki taraf için de aynı olması zorunludur; sözleşmede farklı süreler öngörülmüşse, her iki tarafa da en uzun olan fesih bildirim süresi uygulanır. Hizmet sözleşmesinin askıya alındığı hâllerde fesih bildirim süreleri işlemez. b. Deneme süresi içinde","Özet: ""durumun diğer tarafa bildirilmesi gerekir. Hizmet sözleşmesi; bildirimin diğer tarafa ulaşmasından başlayarak, hizmet süresi bir yıla kadar sürmüş olan işçi için iki hafta sonra; bir yıldan beş yıla kadar sürmüş işçi için dört hafta ve beş yıldan fazla sürmüş işçi için altı hafta sonra sona erer."" [Kaynak: TBK m.432]",REVISE,,"Özet: ""Belirsiz süreli hizmet sözleşmelerinin feshinden önce, durumun diğer tarafa bildirilmesi gerekir. Hizmet sözleşmesi; bildirimin diğer tarafa ulaşmasından başlayarak, hizmet süresi bir yıla kadar sürmüş olan işçi için iki hafta sonra; bir yıldan beş yıla kadar sürmüş işçi için dört hafta ve beş yıldan fazla sürmüş işçi için altı hafta sonra sona erer. Bu süreler kısaltılamaz; ancak sözleşmeyle artırılabilir. İşveren, fesih bildirim süresine ait ücreti peşin vermek suretiyle hizmet sözleşmesini feshedebilir. Fesih bildirim sürelerinin, her iki taraf için de aynı olması zorunludur; sözleşmede farklı süreler öngörülmüşse, her iki tarafa da en uzun olan fesih bildirim süresi uygulanır. Hizmet sözleşmesinin askıya alındığı hâllerde fesih bildirim süreleri işlemez."" [Kaynak: TBK m.432]",
95,338759d78c658bc3,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:234:tpl:1,train_pending_review,,,,,TBK m.234'e göre temel kural nedir?,"[Kaynak: TBK m.234] Başlık: III. Satış bedelinin / Aksine sözleşme yoksa, satılan alıcının zilyetliğine
girince satış bedeli muaccel olur. Faiz istenebileceği konusunda bir teamül varsa veya alıcı maldan ürün ya da diğer verimler elde etme imkânına sahip ise ya da belirli günün geçmesiyle temerrüdün gerçekleşmesi durumunda, ayrıca bir ihtara gerek olmaksızın satış bedeline faiz istenebilir. IV. Alıcının temerrüdü","TBK m.234 metnine göre: ""girince satış bedeli muaccel olur. Faiz istenebileceği konusunda bir teamül varsa veya alıcı maldan ürün ya da diğer verimler elde etme imkânına sahip ise ya da belirli günün geçmesiyle temerrüdün gerçekleşmesi durumunda, ayrıca bir ihtara gerek olmaksızın satış bedeline faiz istenebilir."" [Kaynak: TBK m.234]",REVISE,,"TBK m.234 metnine göre: ""Aksine sözleşme yoksa, satılan alıcının zilyetliğine girince satış bedeli muaccel olur. Faiz istenebileceği konusunda bir teamül varsa veya alıcı maldan ürün ya da diğer verimler elde etme imkânına sahip ise ya da belirli günün geçmesiyle temerrüdün gerçekleşmesi durumunda, ayrıca bir ihtara gerek olmaksızın satış bedeline faiz istenebilir."" [Kaynak: TBK m.234]",
96,34163c2e65995953,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:7:tpl:2,train_pending_review,,,,,TBK m.7 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.7] Başlık: 4. Ismarlanmayan şeyin / Ismarlanmamış bir şeyin gönderilmesi öneri sayılmaz. Bu
şeyi alan kişi, onu geri göndermek veya saklamakla yükümlü değildir.","Madde metni şu kuralı içerir: ""şeyi alan kişi, onu geri göndermek veya saklamakla yükümlü değildir."" [Kaynak: TBK m.7]",REVISE,,"Madde metni şu kuralı içerir: ""Ismarlanmamış bir şeyin gönderilmesi öneri sayılmaz. Bu şeyi alan kişi, onu geri göndermek veya saklamakla yükümlü değildir."" [Kaynak: TBK m.7]",
97,341bd7de90fd0db8,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:72:tpl:2,train_pending_review,,,,,TBK m.72 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.72] Başlık: I. Kural / Tazminat istemi, zarar görenin zararı ve tazminat
yükümlüsünü öğrendiği tarihten başlayarak iki yılın ve her hâlde fiilin işlendiği tarihten başlayarak on yılın geçmesiyle zamanaşımına uğrar. Ancak, tazminat ceza kanunlarının daha uzun bir zamanaşımı öngördüğü cezayı gerektiren bir fiilden doğmuşsa, bu zamanaşımı uygulanır. Haksız fiil dolayısıyla zarar gören bakımından bir borç doğmuşsa zarar gören, haksız fiilden doğan tazminat istemi zamanaşımına uğramış olsa bile, her zaman bu borcu ifadan kaçınabilir.","Madde metni şu kuralı içerir: ""yükümlüsünü öğrendiği tarihten başlayarak iki yılın ve her hâlde fiilin işlendiği tarihten başlayarak on yılın geçmesiyle zamanaşımına uğrar."" [Kaynak: TBK m.72]",REVISE,,"Madde metni şu kuralı içerir: ""Tazminat istemi, zarar görenin zararı ve tazminat yükümlüsünü öğrendiği tarihten başlayarak iki yılın ve her hâlde fiilin işlendiği tarihten başlayarak on yılın geçmesiyle zamanaşımına uğrar. Ancak, tazminat ceza kanunlarının daha uzun bir zamanaşımı öngördüğü cezayı gerektiren bir fiilden doğmuşsa, bu zamanaşımı uygulanır. Haksız fiil dolayısıyla zarar gören bakımından bir borç doğmuşsa zarar gören, haksız fiilden doğan tazminat istemi zamanaşımına uğramış olsa bile, her zaman bu borcu ifadan kaçınabilir."" [Kaynak: TBK m.72]",
98,342bb21b5f109590,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:537:tpl:1,train_pending_review,,,,,TBK m.537'e göre temel kural nedir?,"[Kaynak: TBK m.537] Başlık: 5. Komisyoncunun / Yetkisi olmaksızın veresiye mal satması dışında,
komisyoncu işlemde bulunduğu borçluların ödememelerinden ve diğer borçlarını ifa etmemelerinden sorumlu olmaz. Ancak, komisyoncu açıkça garanti vermişse veya bulunduğu yerdeki ticari teamül gerektiriyorsa sorumlu olur. Garanti veren komisyoncunun bundan dolayı ayrıca ücret isteme hakkı vardır. III. Komisyoncunun hakları","TBK m.537 metnine göre: ""komisyoncu işlemde bulunduğu borçluların ödememelerinden ve diğer borçlarını ifa etmemelerinden sorumlu olmaz."" [Kaynak: TBK m.537]",REVISE,,"TBK m.537 metnine göre: ""Yetkisi olmaksızın veresiye mal satması dışında, komisyoncu işlemde bulunduğu borçluların ödememelerinden ve diğer borçlarını ifa etmemelerinden sorumlu olmaz. Ancak, komisyoncu açıkça garanti vermişse veya bulunduğu yerdeki ticari teamül gerektiriyorsa sorumlu olur. Garanti veren komisyoncunun bundan dolayı ayrıca ücret isteme hakkı vardır."" [Kaynak: TBK m.537]",
99,3434d19391e47208,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:353:tpl:2,train_pending_review,,,,,TBK m.353 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.353] Başlık: 3. Dava süresinin / Kiraya veren, en geç davanın açılması için öngörülen
sürede dava açacağını kiracıya yazılı olarak bildirmişse, dava açma süresi bir kira yılı için uzamış sayılır.","Madde metni şu kuralı içerir: ""sürede dava açacağını kiracıya yazılı olarak bildirmişse, dava açma süresi bir kira yılı için uzamış sayılır."" [Kaynak: TBK m.353]",REVISE,,"Madde metni şu kuralı içerir: ""Kiraya veren, en geç davanın açılması için öngörülen sürede dava açacağını kiracıya yazılı olarak bildirmişse, dava açma süresi bir kira yılı için uzamış sayılır."" [Kaynak: TBK m.353]",
100,345f9cc0c4b4e06c,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:119:tpl:4,train_pending_review,,,,,TBK m.119 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.119] Başlık: Temerrüde düşen borçlu, beklenmedik hâl sebebiyle
doğacak zarardan sorumludur. Borçlu, temerrüde düşmekte kusuru olmadığını veya borcunu zamanında ifa etmiş olsaydı bile beklenmedik hâlin ifa konusu şeye zarar vereceğini ispat ederek bu sorumluluktan kurtulabilir.","Doğrudan metin dayanağı: ""doğacak zarardan sorumludur. Borçlu, temerrüde düşmekte kusuru olmadığını veya borcunu zamanında ifa etmiş olsaydı bile beklenmedik hâlin ifa konusu şeye zarar vereceğini ispat ederek bu sorumluluktan kurtulabilir."" [Kaynak: TBK m.119]",REVISE,,"Doğrudan metin dayanağı: ""Temerrüde düşen borçlu, beklenmedik hâl sebebiyle doğacak zarardan sorumludur. Borçlu, temerrüde düşmekte kusuru olmadığını veya borcunu zamanında ifa etmiş olsaydı bile beklenmedik hâlin ifa konusu şeye zarar vereceğini ispat ederek bu sorumluluktan kurtulabilir."" [Kaynak: TBK m.119]",
